1,200,0
2,200,0
3,200,0
4,200,0
5,200,0
6,200,0
7,200,0
8,200,0
9,200,0
10,200,0
11,200,0
12,200,0
13,200,0
14,200,0
15,200,0
16,200,0
17,200,0
18,200,0
19,200,0
20,200,0
21,200,0
22,200,0
23,200,0
24,200,0
25,200,0
26,200,0
27,200,0
28,200,0
29,200,0
30,200,0
31,200,0
32,200,0
33,200,0
34,200,0
35,200,0
36,200,0
37,200,0
38,200,0
39,200,0
40,200,0
41,200,0
42,200,0
43,200,0
44,200,0
45,200,0
46,200,0
47,200,0
48,200,0
49,200,0
50,200,0
51,200,0
52,200,0
53,200,0
54,200,0
55,200,0
56,200,0
57,200,0
58,200,0
59,200,0
60,200,0
61,200,0
62,200,0
63,200,0
64,200,0
65,200,0
66,200,0
67,200,0
68,200,0
69,200,0
70,200,0
71,200,0
72,200,0
73,200,0
74,200,0
75,200,0
76,200,0
77,200,0
78,200,0
79,200,0
80,200,0
81,200,0
82,200,0
83,200,0
84,200,0
85,200,0
86,200,0
87,200,0
88,200,0
89,200,0
90,200,0
91,200,0
92,200,0
93,200,0
94,200,0
95,200,0
96,200,0
97,200,0
98,200,0
99,200,0
100,200,0
101,200,0
102,200,0
103,200,0
104,200,0
105,200,0
106,200,0
107,200,0
108,200,0
109,200,0
110,200,0
111,200,0
112,200,0
113,200,0
114,200,0
115,200,0
116,200,0
117,200,0
118,200,0
119,200,0
120,200,0
121,200,0
122,200,0
123,200,0
124,200,0
125,200,0
126,200,0
127,200,0
128,200,0
129,200,0
130,200,0
131,200,0
132,200,0
133,200,0
134,200,0
135,200,0
136,200,0
137,200,0
138,200,0
139,200,0
140,200,0
141,200,0
142,200,0
143,200,0
144,200,0
145,200,0
146,200,0
147,200,0
148,200,0
149,200,0
150,200,0
151,200,0
152,200,0
153,200,0
154,200,0
155,200,0
156,200,0
157,200,0
158,200,0
159,200,0
160,200,0
161,200,0
162,200,0
163,200,0
164,200,0
165,200,0
166,200,0
167,200,0
168,200,0
169,200,0
170,200,0
171,200,0
172,200,0
173,200,0
174,200,0
175,200,0
176,200,0
177,200,0
178,200,0
179,200,0
180,200,0
181,200,0
182,200,0
183,200,0
184,200,0
185,200,0
186,200,0
187,200,0
188,200,0
189,200,0
190,200,0
191,200,0
192,200,0
193,200,0
194,200,0
195,200,0
196,200,0
197,200,0
198,200,0
199,200,0
200,200,0
201,200,0
202,200,0
203,200,0
204,200,0
205,200,0
206,200,0
207,200,0
208,200,0
209,200,0
210,200,0
211,200,0
212,200,0
213,200,0
214,200,0
215,200,0
216,200,0
217,200,0
218,200,0
219,200,0
220,200,0
221,200,0
222,200,0
223,200,0
224,200,0
225,200,0
226,200,0
227,200,0
228,200,0
229,200,0
230,200,0
231,200,0
232,200,0
233,200,0
234,200,0
235,200,0
236,200,0
237,200,0
238,200,0
239,200,0
240,200,0
241,200,0
242,200,0
243,200,0
244,200,0
245,200,0
246,200,0
247,200,0
248,200,0
249,200,0
250,200,0
251,200,0
252,200,0
253,200,0
254,200,0
255,200,0
256,200,0
257,200,0
258,200,0
259,200,0
260,200,0
261,200,0
262,200,0
263,200,0
264,200,0
265,200,0
266,200,0
267,200,0
268,200,0
269,200,0
270,200,0
271,200,0
272,200,0
273,200,0
274,200,0
275,200,0
276,200,0
277,200,0
278,200,0
279,200,0
280,200,0
281,200,0
282,200,0
283,200,0
284,200,0
285,200,0
286,200,0
287,200,0
288,200,0
289,200,0
290,200,0
291,200,0
292,200,0
293,200,0
294,200,0
295,200,0
296,200,0
297,200,0
298,200,0
299,200,0
300,200,0
301,200,0
302,200,0
303,200,0
304,200,0
305,200,0
306,200,0
307,200,0
308,200,0
309,200,0
310,200,0
311,200,0
312,200,0
313,200,0
314,200,0
315,200,0
316,200,0
317,200,0
318,200,0
319,200,0
320,200,0
321,200,0
322,200,0
323,200,0
324,200,0
325,200,0
326,200,0
327,200,0
328,200,0
329,200,0
330,200,0
331,200,0
332,200,0
333,200,0
334,200,0
335,200,0
336,200,0
337,200,0
338,200,0
339,200,0
340,200,0
341,200,0
342,200,0
343,200,0
344,200,0
345,200,0
346,200,0
347,200,0
348,200,0
349,200,0
350,200,0
351,200,0
352,200,0
353,200,0
354,200,0
355,200,0
356,200,0
357,200,0
358,200,0
359,200,0
360,200,0
361,200,0
362,200,0
363,200,0
364,200,0
365,200,0
366,200,0
367,200,0
368,200,0
369,200,0
370,200,0
371,200,0
372,200,0
373,200,0
374,200,0
375,200,0
376,200,0
377,200,0
378,200,0
379,200,0
380,200,0
381,200,0
382,200,0
383,200,0
384,200,0
385,200,0
386,200,0
387,200,0
388,200,0
389,200,0
390,200,0
391,200,0
392,200,0
393,200,0
394,200,0
395,200,0
396,200,0
397,200,0
398,200,0
399,200,0
400,200,0
401,200,0
402,200,0
403,200,0
404,200,0
405,200,0
406,200,0
407,200,0
408,200,0
409,200,0
410,200,0
411,200,0
412,200,0
413,200,0
414,200,0
415,200,0
416,200,0
417,200,0
418,200,0
419,200,0
420,200,0
421,200,0
422,200,0
423,200,0
424,200,0
425,200,0
426,200,0
427,200,0
428,200,0
429,200,0
430,200,0
431,200,0
432,200,0
433,200,0
434,200,0
435,200,0
436,200,0
437,200,0
438,200,0
439,200,0
440,200,0
441,200,0
442,200,0
443,200,0
444,200,0
445,200,0
446,200,0
447,200,0
448,200,0
449,200,0
450,200,0
451,200,0
452,200,0
453,200,0
454,200,0
455,200,0
456,200,0
457,200,0
458,200,0
459,200,0
460,200,0
461,200,0
462,200,0
463,200,0
464,200,0
465,200,0
466,200,0
467,200,0
468,200,0
469,200,0
470,200,0
471,200,0
472,200,0
473,200,0
474,200,0
475,200,0
476,200,0
477,200,0
478,200,0
479,200,0
480,200,0
481,200,0
482,200,0
483,200,0
484,200,0
485,200,0
486,200,0
487,200,0
488,200,0
489,200,0
490,200,0
491,200,0
492,200,0
493,200,0
494,200,0
495,200,0
496,200,0
497,200,0
498,200,0
499,200,0
500,200,0
501,200,0
